plotId	timePoint	projected_shoot_area	yPred	sd_yPred	lwr	upr	outlier
c26r16	2020-10-02T00:00:00Z	1933.4988361208248	1917.1364962537525	22.885240046393427	1802.7102960217853	2031.5626964857197	0
c26r16	2020-10-05T00:00:00Z	2356.9357527900665	2359.7249335248334	28.611132173616113	2216.669272656753	2502.780594392914	0
c26r18	2020-09-10T00:00:00Z	35.652906716618006	34.10337501457499	69.62445019635454	-314.0188759671977	382.22562599634773	0
c26r18	2020-09-14T00:00:00Z	145.22348914709826	163.00212110802983	55.92888237950996	-116.64229078951996	442.6465330055796	0
c26r18	2020-09-16T00:00:00Z	345.37609084327005	343.8331968154534	48.26355050272271	102.51544430183986	585.1509493290669	0
c26r18	2020-09-18T00:00:00Z	544.183954916813	537.6179819645611	58.569239332529065	244.77178530191577	830.4641786272064	0
c26r18	2020-09-21T00:00:00Z	856.8866405298843	870.2738642236457	58.98947208017891	575.3265038227511	1165.2212246245404	0
c26r18	2020-09-23T00:00:00Z	1140.3742911201548	1120.9669164558154	50.90853392597762	866.4242468259273	1375.5095860857036	0
c26r18	2020-09-25T00:00:00Z	1367.9241809490313	1370.6876842510028	69.41097284858527	1023.6328200080764	1717.7425484939292	0
c26r18	2020-09-28T00:00:00Z	1901.023207063358	1847.295562449707	58.89294851724621	1552.8308198634759	2141.760305035938	0
c26r18	2020-09-30T00:00:00Z	2140.48288355543	2204.4192146355067	53.880436941712084	1935.0170299269462	2473.8213993440672	0
c26r18	2020-10-02T00:00:00Z	2648.087982728211	2593.689185171197	55.407930489069614	2316.649532725849	2870.728837616545	0
c26r18	2020-10-05T00:00:00Z	3213.841958762721	3223.1149643912718	69.271006966743	2876.759929557557	3569.4699992249866	0
c2r14	2020-09-10T00:00:00Z	45.09905615647948	43.97778601512786	81.42933415192542	-363.1688847444992	451.124456774755	0
c2r14	2020-09-14T00:00:00Z	139.92343296667187	152.6834990896537	65.41167131921289	-174.3748575064107	479.7418556857181	0
c2r14	2020-09-16T00:00:00Z	312.30060611516114	310.7454370922185	56.44667599041679	28.512057140134516	592.9788170443024	0
c2r14	2020-09-18T00:00:00Z	496.8876898403769	503.99907387362504	68.49970300924998	161.50055882737513	846.4975889198749	0
c2r14	2020-09-21T00:00:00Z	813.8156332936508	807.3526663682691	68.99118657189868	462.3967335087757	1152.3085992277624	0
c2r14	2020-09-23T00:00:00Z	987.9543343574442	987.2016674578915	59.54011857260044	689.5010745948894	1284.9022603208937	0
c2r14	2020-09-25T00:00:00Z	1141.8920630829832	1146.2738894289862	81.17966154070413	740.3755817254655	1552.1721971325069	0
c2r14	2020-09-28T00:00:00Z	1651.9382899693487	1690.6765828141888	68.87829735787379	1346.2850960248197	2035.068069603558	0
c2r14	2020-09-30T00:00:00Z	2104.2532392017306	2029.5278796908508	63.01591023850041	1714.4483284983487	2344.6074308833527	0
c2r14	2020-10-02T00:00:00Z	2292.4551258608976	2378.455562171545	64.80239159859593	2054.4436041785652	2702.4675201645246	0
c2r14	2020-10-05T00:00:00Z	3183.705845823506	3169.0459175165274	81.01596432614429	2763.9660958858058	3574.125739147249	0
c2r17	2020-09-10T00:00:00Z	32.21436518443182	30.49960284324898	29.972308205673244	-119.36193818511724	180.36114387161518	0
c2r17	2020-09-14T00:00:00Z	80.31600215947842	97.44317731983773	24.076566429608803	-22.939654828206287	217.82600946788176	0
c2r17	2020-09-16T00:00:00Z	185.1691077289965	172.80728161835225	20.776753090158284	68.92351616756083	276.6910470691437	0
c2r17	2020-09-18T00:00:00Z	235.15678953802492	247.25204077895108	25.21320150745427	121.18603324167974	373.3180483162224	0
c2r17	2020-09-21T00:00:00Z	343.71829563480185	330.70237429550195	25.394105563359297	203.73184647870548	457.6729021122984	0
c2r17	2020-09-23T00:00:00Z	350.8240149342229	362.09997823256117	21.915379795821572	252.52307925345332	471.676877211669	0
c2r17	2020-09-25T00:00:00Z	383.76219755994464	387.34633853780434	29.880409327560372	237.9442919000025	536.7483851756062	0
c2r17	2020-09-28T00:00:00Z	562.6014247099488	539.4037382793471	25.352553580267585	412.6409703780091	666.166506180685	0
c2r17	2020-09-30T00:00:00Z	645.2134041052875	667.1085250162197	23.194740607917826	551.1348219766305	783.0822280558089	0
c2r17	2020-10-02T00:00:00Z	847.7310716146699	837.5634886028957	23.85230425480425	718.3019673288745	956.825009876917	0
c2r17	2020-10-05T00:00:00Z	1245.7891062604567	1247.5223075034853	29.820156061114112	1098.4215271979147	1396.623087809056	0
c2r18	2020-09-10T00:00:00Z	34.63330858045018	32.413073015158986	32.77832765043365	-131.47856523700926	196.30471126732726	0
c2r18	2020-09-14T00:00:00Z	118.63220662042383	139.74620146293324	26.330624178546547	8.093080570200499	271.39932235566596	0
c2r18	2020-09-16T00:00:00Z	277.30866404208143	256.8612813756658	22.721880998556575	143.25187638288293	370.47068636844864	0
c2r18	2020-09-18T00:00:00Z	372.9839675368472	387.18562576441303	27.573671485578533	249.31726833652036	525.0539831923057	0
