Unit.ID	Time	Date	Timestamp	DW_shoot_g	FW_shoot_g	DW_root_g	FW_root_g	Leaf_number	Plant_height_cm	DW_plant_g	Root_length_cm	Root_number	Root_angle	Total_wu	DW_seed_g	FW_seed_g	Leaf_area_cmsquared	Genotype	Soil	Replication	Row	Column	Platform
352	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	199	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD1	4	6	52	M3P
353	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	236	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD1	4	6	53	M3P
354	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	271	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD1	4	6	54	M3P
355	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	247	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD1	4	6	55	M3P
356	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	249	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD1	4	6	56	M3P
357	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	336	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD1	4	6	57	M3P
358	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	255	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD1	4	6	58	M3P
359	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	265	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD1	4	6	59	M3P
360	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	370	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD1	4	6	60	M3P
361	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	468	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WW	5	7	1	M3P
362	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	406	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WW	5	7	2	M3P
363	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	573	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WW	5	7	3	M3P
364	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	433	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WW	5	7	4	M3P
365	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	494	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WW	5	7	5	M3P
366	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	247	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WW	5	7	6	M3P
367	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	413	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WW	5	7	7	M3P
368	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	581	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WW	5	7	8	M3P
369	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	470	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WW	5	7	9	M3P
370	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	363	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WW	5	7	10	M3P
371	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	544	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WW	5	7	11	M3P
372	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	367	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WW	5	7	12	M3P
373	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	380	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WW	5	7	13	M3P
374	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	387	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WW	5	7	14	M3P
375	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	490	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WW	5	7	15	M3P
376	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	382	NA	NA	NA	NA	NA	NA	NA	EPPN14_H	WD1	5	7	16	M3P
377	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	312	NA	NA	NA	NA	NA	NA	NA	EPPN10_H	WD1	5	7	17	M3P
378	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	271	NA	NA	NA	NA	NA	NA	NA	EPPN1_H	WD1	5	7	18	M3P
379	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	229	NA	NA	NA	NA	NA	NA	NA	EPPN15_H	WD1	5	7	19	M3P
380	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	418	NA	NA	NA	NA	NA	NA	NA	EPPN9_H	WD1	5	7	20	M3P
381	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	312	NA	NA	NA	NA	NA	NA	NA	EPPN11_H	WD1	5	7	21	M3P
382	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	267	NA	NA	NA	NA	NA	NA	NA	EPPN2_H	WD1	5	7	22	M3P
383	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	313	NA	NA	NA	NA	NA	NA	NA	EPPN4_H	WD1	5	7	23	M3P
384	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	318	NA	NA	NA	NA	NA	NA	NA	EPPN13_H	WD1	5	7	24	M3P
385	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	358	NA	NA	NA	NA	NA	NA	NA	EPPN5_H	WD1	5	7	25	M3P
386	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	427	NA	NA	NA	NA	NA	NA	NA	EPPN12_H	WD1	5	7	26	M3P
387	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	430	NA	NA	NA	NA	NA	NA	NA	EPPN6_H	WD1	5	7	27	M3P
388	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	320	NA	NA	NA	NA	NA	NA	NA	EPPN7_H	WD1	5	7	28	M3P
389	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	526	NA	NA	NA	NA	NA	NA	NA	EPPN8_H	WD1	5	7	29	M3P
390	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	321	NA	NA	NA	NA	NA	NA	NA	EPPN3_H	WD1	5	7	30	M3P
391	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	187	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD2	5	7	31	M3P
392	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	264	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD2	5	7	32	M3P
393	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	152	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD2	5	7	33	M3P
394	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	185	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD2	5	7	34	M3P
395	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	196	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD2	5	7	35	M3P
396	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	223	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD2	5	7	36	M3P
397	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	77	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD2	5	7	37	M3P
398	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	172	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD2	5	7	38	M3P
399	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	164	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD2	5	7	39	M3P
400	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	66	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD2	5	7	40	M3P
401	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	146	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD2	5	7	41	M3P
402	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	180	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD2	5	7	42	M3P
404	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD2	5	7	44	M3P
405	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	92	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD2	5	7	45	M3P
421	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	81	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD1	5	8	16	M3P
422	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	210	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD1	5	8	17	M3P
423	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	155	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WD1	5	8	18	M3P
424	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	152	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD1	5	8	19	M3P
425	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	164	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD1	5	8	20	M3P
427	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	185	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD1	5	8	22	M3P
428	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	133	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD1	5	8	23	M3P
429	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	210	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD1	5	8	24	M3P
430	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	81	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD1	5	8	25	M3P
431	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	148	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD1	5	8	26	M3P
432	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	213	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD1	5	8	27	M3P
433	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	275	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD1	5	8	28	M3P
434	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	69	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD1	5	8	29	M3P
435	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	112	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD1	5	8	30	M3P
436	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	198	NA	NA	NA	NA	NA	NA	NA	EPPN4_L	WD2	5	8	31	M3P
437	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	276	NA	NA	NA	NA	NA	NA	NA	EPPN8_L	WD2	5	8	32	M3P
438	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	327	NA	NA	NA	NA	NA	NA	NA	EPPN9_L	WD2	5	8	33	M3P
439	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	321	NA	NA	NA	NA	NA	NA	NA	EPPN20_T	WD2	5	8	34	M3P
440	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	355	NA	NA	NA	NA	NA	NA	NA	EPPN5_L	WD2	5	8	35	M3P
441	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	384	NA	NA	NA	NA	NA	NA	NA	EPPN11_L	WD2	5	8	36	M3P
442	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	343	NA	NA	NA	NA	NA	NA	NA	EPPN1_L	WD2	5	8	37	M3P
443	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	288	NA	NA	NA	NA	NA	NA	NA	EPPN7_L	WD2	5	8	38	M3P
444	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	219	NA	NA	NA	NA	NA	NA	NA	EPPN3_L	WD2	5	8	39	M3P
445	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	320	NA	NA	NA	NA	NA	NA	NA	EPPN2_L	WD2	5	8	40	M3P
446	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	312	NA	NA	NA	NA	NA	NA	NA	EPPN12_L	WD2	5	8	41	M3P
447	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	152	NA	NA	NA	NA	NA	NA	NA	EPPN6_L	WD2	5	8	42	M3P
448	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	215	NA	NA	NA	NA	NA	NA	NA	EPPN10_L	WD2	5	8	43	M3P
449	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	182	NA	NA	NA	NA	NA	NA	NA	EPPN14_L	WD2	5	8	44	M3P
450	NA	2020-04-19	NA	NA	NA	NA	NA	NA	NA	152	NA	NA	NA	NA	NA	NA	NA	EPPN13_L	WD2	5	8	45	M3P
